article_id,ticker,company,subject,description,category,attachment_url,broadcast_date,sort_date,company_name,industry,exchange,source,ingested_at
4c4184b155e9d08cbe07a9b82bb3fefd,MARUTI,Maruti Suzuki,Investor Presentation,Maruti Suzuki India Limited has informed the Exchange about Investor Presentation,Investor Presentation,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_28012026142218_InvestorPresentation_Q3_FY2025_26.pdf,28-Jan-2026 14:23:38,2026-01-28 14:23:37,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
3cb45850422c49394a5b85052330d954,MARUTI,Maruti Suzuki,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated January 28, 2026, titled ""Maruti Suzuki India Limited Financial Results Q3 and 9M FY 2025-26"".",Press Release,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_28012026141812_PressRelease_Q3_FY2025_26.pdf,28-Jan-2026 14:19:18,2026-01-28 14:19:17,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
1629f2800af7ceee32bcc7e0785dd64c,MARUTI,Maruti Suzuki,Outcome of Board Meeting,"Maruti Suzuki India Limited has submitted to the Exchange, the financial results for the period ended December 31, 2025.",Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_28012026141045_Results_Q3_FY2025-26.pdf,28-Jan-2026 14:11:42,2026-01-28 14:11:41,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
ff0c543ae291aa2968209f026f1ac857,MARUTI,Maruti Suzuki,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_27012026185035_CCI_27012026.pdf,27-Jan-2026 18:52:29,2026-01-27 18:52:28,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
7bd037bfc04a91970a67e6c80aa582f3,MARUTI,Maruti Suzuki,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,Maruti Suzuki India Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_23012026213825_StxIntimation_Reg30_FinalOrder_23Jan2026.pdf,23-Jan-2026 21:45:12,2026-01-23 21:45:11,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
eb93dd6d86e19a18217caa49105693da,MARUTI,Maruti Suzuki,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_21012026153159_STxIntimation_EarningsCall.pdf,21-Jan-2026 15:37:40,2026-01-21 15:37:39,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
c239fbf5c18edde72d9abb9da80549fc,MARUTI,Maruti Suzuki,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated January 16, 2026, titled ""Maruti Suzuki commences exports of VICTORIS, badged as  Across "".",Press Release,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_16012026143911_Press_Release_16012026.pdf,16-Jan-2026 14:46:36,2026-01-16 14:46:35,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
12cffe735e2be9484af5e93f18a2ff2d,MARUTI,Maruti Suzuki,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated January 12, 2026, titled ""Maruti Suzuki collaborates with Indian Oil Corporation Limited to further expand nationwide service reach"".",Press Release,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_12012026132516_STxIntimation_PressReleaseIOCL.pdf,12-Jan-2026 13:28:01,2026-01-12 13:28:00,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
a75ceceadf173eb99ba3d4cba0b8f08e,MARUTI,Maruti Suzuki,Capacity addition,Maruti Suzuki India Limited has informed the Exchange about Board Approval for Land acquisition for Capacity Expansion,Capacity addition,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_12012026100147_STxIntimation_CapacityAddition_12Jan2026.pdf,12-Jan-2026 10:02:43,2026-01-12 10:02:42,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
23c015f29034c57362da0cd08d453938,MARUTI,Maruti Suzuki,General Updates,Maruti Suzuki India Limited has informed the Exchange about Maruti Suzuki Production Volume: December 2025,General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01012026205211_StxIntimation_Prod_Dec2025.pdf,01-Jan-2026 20:55:26,2026-01-01 20:55:25,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
169ebf5c426a02dea340cb2ec1f339c6,MARUTI,Maruti Suzuki,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated January 01, 2026, titled ""Maruti Suzuki sales in December 2025"".",Press Release,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01012026122331_StxIntimation_Sales_Dec_2025.pdf,01-Jan-2026 12:25:24,2026-01-01 12:25:23,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
38161c58748e5bb61534367b374a1a96,MARUTI,Maruti Suzuki,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_29122025175310_STxIntimation_InvestorCall_8to9Jan2025.pdf,29-Dec-2025 17:57:49,2025-12-29 17:57:48,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
b92a92ce57d06d447775f3f5ecef61b4,MARUTI,Maruti Suzuki,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_28122025140718_STxIntimation_InvestorCall_5to7Jan2026.pdf,28-Dec-2025 14:07:41,2025-12-28 14:07:40,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
bc2d67fd67af54d552c76df0d078cb38,MARUTI,Maruti Suzuki,Trading Window,"Maruti Suzuki India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",Trading Window,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_25122025161520_TradingWindow_Dec25.pdf,25-Dec-2025 16:17:06,2025-12-25 16:17:04,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
e2f327dc87d16992698dcb01b452d6a0,MARUTI,Maruti Suzuki,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_23122025184609_Reg30_23122025.pdf,23-Dec-2025 18:47:29,2025-12-23 18:47:28,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
b6b445d0cec7d209afbf69d8bc8e9ce7,MARUTI,Maruti Suzuki,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_18122025183643_CCI_18122025.pdf,18-Dec-2025 18:38:39,2025-12-18 18:38:39,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
d83ce5f1b6dbe709b5625fe0e14c2def,MARUTI,Maruti Suzuki,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_18122025180905_Reg30_18122025.pdf,18-Dec-2025 18:10:35,2025-12-18 18:10:34,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
59dd9823df68fe09502bf734d996d26f,MARUTI,Maruti Suzuki,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_17122025172605_CCI_17122025.pdf,17-Dec-2025 17:27:22,2025-12-17 17:27:21,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
c1c8aeb06822b896a77380e70b3c5b24,MARUTI,Maruti Suzuki,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated December 17, 2025, titled ""Maruti Suzuki ushers in inclusive mobility with WagonR Swivel seat: A step towardsproviding accessible mobility for senior citizens and persons with disabilities"".",Press Release,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_17122025140059_PR_17122025.pdf,17-Dec-2025 14:02:15,2025-12-17 14:02:14,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
7496ffd78fe100c64fc005ca90a44455,MARUTI,Maruti Suzuki,General Updates,Maruti Suzuki India Limited has informed the Exchange about ESG rating by NSE Sustainability Ratings and Analytics Limited,General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_10122025135512_StxIntimation_NSEESGRating_10Dec2025.pdf,10-Dec-2025 13:58:48,2025-12-10 13:58:47,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
992b3d2c0458846e08fd9359ddca8465,MARUTI,Maruti Suzuki,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated December 02, 2025, titled ""India Goes Electric with Maruti Suzuki. One India, One EV Charging platform.""",Press Release,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_02122025210237_StxIntimation_PR_OneIndiaOneCharging_2Dec2025.pdf,02-Dec-2025 21:09:46,2025-12-02 21:09:45,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
d8d1f4a865653276a9224b3017f399f1,MARUTI,Maruti Suzuki,General Updates,Maruti Suzuki India Limited has informed the Exchange about Maruti Suzuki Production Volume: November 2025,General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01122025174833_StxIntimation_Prod_Nov2025.pdf,01-Dec-2025 17:49:32,2025-12-01 17:49:31,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
50b4d4ba6f16fe20c3347c11dfd25a41,MARUTI,Maruti Suzuki,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated December 01, 2025, titled ""Maruti Suzuki sales in November 2025"".",Press Release,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01122025140911_SalesPRNov.pdf,01-Dec-2025 14:11:05,2025-12-01 14:11:04,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
1bb828c3b6e9972a8b82b68135ee74f2,MARUTI,Maruti Suzuki,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 -Effectiveness of the Scheme of Amalgamation ( Scheme )",General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01122025002026_StockExIntimation_EffectivnessofScheme.pdf,01-Dec-2025 00:21:54,2025-12-01 00:21:53,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
07f3984bc8f261fa08fddd4635e7bb87,MARUTI,Maruti Suzuki,Copy of Newspaper Publication,Maruti Suzuki India Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_27112025151411_StxIntimation_NP_27112025.pdf,27-Nov-2025 15:17:38,2025-11-27 15:17:38,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
dc077165781bb5db5716843b1947b967,MARUTI,Maruti Suzuki,Credit Rating,Maruti Suzuki India Limited has informed the Exchange about Credit Rating,Credit Rating,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_21112025154746_StxIntimation_CreditRting_21nov2025.pdf,21-Nov-2025 15:55:50,2025-11-21 15:55:49,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
c9a50d10eeb797f242f41d3d6ae7e3ad,MARUTI,Maruti Suzuki,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_17112025172954_STxIntimation_CCI_17Nov2025.pdf,17-Nov-2025 17:33:38,2025-11-17 17:33:37,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
ebf2adea08b87378498927055588f01f,MARUTI,Maruti Suzuki,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Recall of 39,506 Grand Vitara vehicles",General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_14112025194945_Stxintimation_Recall_of_39506_Grand_Vitara_vehicles.pdf,14-Nov-2025 19:50:09,2025-11-14 19:50:09,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
6f6e110e099debfc6a703f0a5b374086,MARUTI,Maruti Suzuki,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_13112025114530_StxIntimation_20_21_Nov_2025.pdf,13-Nov-2025 11:46:05,2025-11-13 11:46:04,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
d8079dbbd777950be7cee3785d5bfe40,MARUTI,Maruti Suzuki,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_12112025171435_StxIntimation_InvestorMeet_17_18_19Nov2025.pdf,12-Nov-2025 17:16:09,2025-11-12 17:16:08,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
c8a4c15ef4dc3a9482661f0cd327dfcd,MARUTI,Maruti Suzuki,General Updates,Maruti Suzuki India Limited has informed the Exchange about ESG rating by MSCI ESG Research LLC,General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_07112025230738_Intimation_ESG_rating_7Nov2025.pdf,07-Nov-2025 23:09:37,2025-11-07 23:09:36,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
e9de4c2bdb4d2d5cf8d3a4d92122dbf6,MARUTI,Maruti Suzuki,General Updates,Maruti Suzuki India Limited has informed the Exchange about Issuance of Order by the Hon'ble National Company Law Tribunal Principal Bench (New Delhi) (NCLT) sanctioning the scheme of amalgamation.,General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_06112025184630_STX_disclosure_Approval_Order_Disclosure_06112025.pdf,06-Nov-2025 18:48:02,2025-11-06 18:48:02,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
139d1bfc237bbcc2677f4f8efd4836a8,MARUTI,Maruti Suzuki,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_06112025170048_STxIntimation_InvtMeeting_11Nov2025.pdf,06-Nov-2025 17:02:25,2025-11-06 17:02:24,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
162dfe0c8e26a3a69721e77cef3b9de5,MARUTI,Maruti Suzuki,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_04112025101704_StxIntimation_InvstCall_12Nov2025.pdf,04-Nov-2025 10:17:52,2025-11-04 10:17:50,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
3ccc9bceed3bc5ba76548e2e0d19b4d7,MARUTI,Maruti Suzuki,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Transcript,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_03112025215634_STxIntimation_Transcript31Oct2025.pdf,03-Nov-2025 21:56:57,2025-11-03 21:56:56,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
35d51a91d02cdd377b4199c01d74bfc1,MARUTI,Maruti Suzuki,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_02112025102003_Investor_Meeting_5_Nov_2025.pdf,02-Nov-2025 10:22:44,2025-11-02 10:22:43,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
42a6f99008ffe0f1df8edd8970ca0cfa,MARUTI,Maruti Suzuki,General Updates,Maruti Suzuki India Limited has informed the Exchange about Maruti Suzuki Production Volume: October 2025,General Updates,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01112025223026_StxIntimation_Prod_Oct2025.pdf,01-Nov-2025 22:33:50,2025-11-01 22:33:49,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
e33a8f561740145ee6a476c316023b85,MARUTI,Maruti Suzuki,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated November 01, 2025, titled ""Maruti Suzuki sales in October 2025"".",Press Release,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01112025143835_StxIntimation_Sales_Oct_2025.pdf,01-Nov-2025 14:42:04,2025-11-01 14:42:03,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
a78d083a58eb5a969ff558b91b54e540,MARUTI,Maruti Suzuki,Copy of Newspaper Publication,Maruti Suzuki India Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01112025110335_STxIntimation_NP_30Sep2025.pdf,01-Nov-2025 11:04:37,2025-11-01 11:04:36,Maruti Suzuki India Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:16.824281
