article_id,ticker,company,subject,description,category,attachment_url,broadcast_date,sort_date,company_name,industry,exchange,source,ingested_at
930ca27eb7d0ec3f672a02ff3949e321,BAJAJ-AUTO,Bajaj Auto,News Verification,The Exchange has sought clarification from Bajaj Auto Limited with respect to recent news item captioned Bajaj Auto Partners with VDO.AI and Dentsu India to Drive High-Impact DCO-Led CTV Campaign for Triumph Motorcycles..  The response from the Company is attached.,News Verification,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_26022026105438_Intimation_26_Feb_26.pdf,26-Feb-2026 10:55:05,2026-02-26 10:55:05,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
2cdbdbc2b30166b5bfee5fc1464d3cfa,BAJAJ-AUTO,Bajaj Auto,News Verification,The Exchange has sought clarification from Bajaj Auto Limited with respect to recent news item captioned Bajaj Auto Partners with VDO.AI and Dentsu India to Drive High-Impact DCO-Led CTV Campaign for Triumph Motorcycles..  The response from the Company is awaited.,News Verification,-,25-Feb-2026 15:58:03,2026-02-25 15:58:02,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
4618beb3da09da47059368ed26902243,BAJAJ-AUTO,Bajaj Auto,Press Release,"Bajaj Auto Limited has informed the Exchange regarding a press release dated February 09, 2026, titled ""Bajaj Auto Introduces WEGO P9018, the Largest Electric Three-Wheeler in the Industry, with India's Highest Range of 296 Kms in the Segment."".",Press Release,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_09022026145118_SE_-_Press_Release_Bajaj_Wego.pdf,09-Feb-2026 14:51:31,2026-02-09 14:51:31,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
95ceffb9bf3d794448185b1222a88e03,BAJAJ-AUTO,Bajaj Auto,Analysts/Institutional Investor Meet/Con. Call Updates,Bajaj Auto Limited has informed the Exchange about Transcript,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_06022026165907_SE_-_Transcript_Q3_FY26.pdf,06-Feb-2026 16:59:25,2026-02-06 16:59:24,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
493e80fc9a3bdbe9e1dedfa019b19178,BAJAJ-AUTO,Bajaj Auto,General Updates,Bajaj Auto Limited has informed the Exchange about General Updates - Change in official e-mail ID of Chief Financial Officer of the Company.,General Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_04022026101947_SE_-_CFO_E-mail.pdf,04-Feb-2026 10:19:54,2026-02-04 10:19:54,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
8aa375279ad92a37e7de7e3685988e49,BAJAJ-AUTO,Bajaj Auto,Analysts/Institutional Investor Meet/Con. Call Updates,Bajaj Auto Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_03022026171051_SE_-_Investec_India.pdf,03-Feb-2026 17:11:01,2026-02-03 17:11:01,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
4e1f05c25591ef85a159cceec0f9a121,BAJAJ-AUTO,Bajaj Auto,Analysts/Institutional Investor Meet/Con. Call Updates,Bajaj Auto Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_03022026170956_SE_-_IIFL.pdf,03-Feb-2026 17:10:04,2026-02-03 17:10:03,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
a8fc35b3813f7126c2e03b542bbd8d75,BAJAJ-AUTO,Bajaj Auto,Analysts/Institutional Investor Meet/Con. Call Updates,Bajaj Auto Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_03022026170910_SE_-_Kotak.pdf,03-Feb-2026 17:09:18,2026-02-03 17:09:18,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
9e8f9a73d6e237f05799a925e251e552,BAJAJ-AUTO,Bajaj Auto,Analysts/Institutional Investor Meet/Con. Call Updates,Bajaj Auto Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_03022026170819_SE_-_Axis_Capital.pdf,03-Feb-2026 17:08:30,2026-02-03 17:08:28,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
93868fe2293f7cb357528ddab19527d4,BAJAJ-AUTO,Bajaj Auto,Analysts/Institutional Investor Meet/Con. Call Updates,Bajaj Auto Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_03022026170719_SE_-_Nuvama.pdf,03-Feb-2026 17:07:30,2026-02-03 17:07:29,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
19c0533dc3678af1c9a07ac043a691bf,BAJAJ-AUTO,Bajaj Auto,Press Release,"Bajaj Auto Limited has informed the Exchange regarding a press release dated February 03, 2026, titled ""Sales for the month of January 2026"".",Press Release,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_03022026085843_SE_-_Sales_Jan_26.pdf,03-Feb-2026 08:58:53,2026-02-03 08:58:52,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
3ba6fe5cb6907d0c66609da1f470507b,BAJAJ-AUTO,Bajaj Auto,Analysts/Institutional Investor Meet/Con. Call Updates,Bajaj Auto Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_30012026204313_SE_-_Q3_FY26_Recording.pdf,30-Jan-2026 20:43:31,2026-01-30 20:43:30,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
182936b9c06d092fafa1fae2afe4f67a,BAJAJ-AUTO,Bajaj Auto,General Updates,"Bajaj Auto Limited has informed the Exchange about Intimation regarding listing of Non-Convertible debentures by BACL, a WOS of BAL.",General Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_30012026174614_SE_-_BACL_NCD_Listing.pdf,30-Jan-2026 17:46:22,2026-01-30 17:46:21,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
fd212b082edc31d1104ed655910d74fe,BAJAJ-AUTO,Bajaj Auto,Acquisition,Bajaj Auto Limited has informed the Exchange about Acquisition - Additional investment by Bajaj Auto Limited in Clean Max Godavari Private Limited for open access group captive power purchase arrangement.,Acquisition,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_30012026172549_SE_-_Clean_Max_Acq.pdf,30-Jan-2026 17:26:03,2026-01-30 17:26:02,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
ff23002870e062ba3763f1fdad62af58,BAJAJ-AUTO,Bajaj Auto,Outcome of Board Meeting,"Bajaj Auto Limited has informed the Exchange regarding  Board meeting held on January 30, 2026.",Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_30012026163245_SE_-_Outcome_-_BM_30_Jan_26.pdf,30-Jan-2026 16:32:59,2026-01-30 16:32:58,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
0a22eca6f6ecdd37670620fa035ba3f0,BAJAJ-AUTO,Bajaj Auto,Outcome of Board Meeting,"Bajaj Auto Limited has submitted to the Exchange, the financial results for the period ended December 31, 2025.",Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_30012026162829_SE_-_Outcome_-_BM_30_Jan_26.pdf,30-Jan-2026 16:29:45,2026-01-30 16:29:45,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
a1c9bdb03c3033af8fa18d9cd0aee70f,BAJAJ-AUTO,Bajaj Auto,General Updates,"Bajaj Auto Limited has informed the Exchange about ad hoc announcement made by Bajaj Mobility AG (formerly PIERER Mobility AG), a step-down subsidiary of Bajaj Auto Limited titled - Preliminary unaudited figures 2025.",General Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_29012026120139_SE_BMAG_-_Preliminary_Results.pdf,29-Jan-2026 12:01:48,2026-01-29 12:01:47,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
3058d8a6b5489003e9c012130f0f1c89,BAJAJ-AUTO,Bajaj Auto,Analysts/Institutional Investor Meet/Con. Call Updates,Bajaj Auto Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_14012026150728_SE_Intimation_-_Q3_Results_Call.pdf,14-Jan-2026 15:07:40,2026-01-14 15:07:39,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
f9986ba6b1039245b24b196413dc6d63,BAJAJ-AUTO,Bajaj Auto,Press Release,"Bajaj Auto Limited has informed the Exchange regarding two press releases issued by Bajaj Mobility AG (formerly PIERER Mobility AG), a step-down subsidiary of Bajaj AutoLimited, titled: a) Continuation of consistent restructuring.b) Next steps in the restructuring as part of the efficiency program.",Press Release,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_14012026110450_SE_-_BMAG_PR.pdf,14-Jan-2026 11:05:18,2026-01-14 11:05:17,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
cf9ed20f5bc19d0909c8482cc7406698,BAJAJ-AUTO,Bajaj Auto,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Bajaj Auto Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018","Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_12012026163057_SE_-_74_5__Dec_25.pdf,12-Jan-2026 16:31:09,2026-01-12 16:31:08,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
8a0847cf75e85853d5a23168a0d44a03,BAJAJ-AUTO,Bajaj Auto,Press Release,"Bajaj Auto Limited has informed the Exchange regarding a press release dated January 02, 2026, titled ""Sales for the month of December 2025"".",Press Release,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_02012026085811_SE_-_Sales_Dec_25.pdf,02-Jan-2026 08:58:19,2026-01-02 08:58:18,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
6fc2473c19a0a5c8ee80b2a96bbd739a,BAJAJ-AUTO,Bajaj Auto,Trading Window,"Bajaj Auto Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",Trading Window,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_29122025205731_SE_-_Closure_of_Trading_Window.pdf,29-Dec-2025 20:57:46,2025-12-29 20:57:45,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
87a40f8ac7e6170ad3c0be048ef03438,BAJAJ-AUTO,Bajaj Auto,Action(s) taken or orders passed,Bajaj Auto Limited has informed the Exchange about Action(s) taken or orders passed,Action(s) taken or orders passed,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_27122025150259_SE_Intimation_-_GST_Order_-_26_Dec_25.pdf,27-Dec-2025 15:03:09,2025-12-27 15:03:08,Bajaj Auto Limited,Automobiles - 2 And 3 Wheelers,NSE,nse_announcements,2026-03-18T08:36:39.691327
